playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,.200,LAK,4,21,4,1,0,,1986-87,NHL,13,30,5,.395,38
0,0,LAK,4,16,0,0,0,,1987-88,NHL,7,18,,.333,27
0,0,TOR,8,44,0,0,0,,1996-97,NHL,30,68,,.415,82
0,0,TOR,9,43,0,0,0,,1997-98,NHL,30,69,,.421,82
