playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,0,MNS,7,53,0,0,0,,1975-76,NHL,20,47,,.294,80
0,.000,MNS,18,39,2,0,0,,1976-77,NHL,23,64,2,.400,80
0,0,MNS,2,12,0,0,0,,1977-78,NHL,5,12,,.316,19
