playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,.429,COL,4,11,4,3,4,,2002-03,NHL,32,72,7,.706,51
0,.545,COL,13,22,5,6,7,,2003-04,NHL,40,100,11,.610,82
0,0,COL,0,45,0,0,5,,2008-09,NHL,32,69,,.421,82
