playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,.200,BOS,11,31,4,1,0,,1995-96,NHL,40,91,5,.555,82
0,0,BOS,9,47,0,0,0,,1996-97,NHL,26,61,,.372,82
