playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,0,LAK,9,34,0,0,0,,1969-70,NHL,9,27,,.260,52
0,0,DET,10,27,0,0,0,,1971-72,NHL,30,70,,.522,67
0,0,DET,12,29,0,0,0,,1972-73,NHL,37,86,,.551,78
0,0,MIB,4,53,0,0,0,,1974-75,WHA,21,46,,.295,78
0,0,CLC,5,40,3,0,0,,1975-76,WHA,35,75,3,.469,80
0,0,CLR,14,46,0,0,0,,1976-77,NHL,20,54,,.338,80
0,0,PIT,18,37,0,0,0,,1977-78,NHL,25,68,,.425,80
0,.286,PIT,13,31,5,2,0,,1978-79,NHL,36,85,7,.531,80
0,.400,PIT,13,37,3,2,0,,1979-80,NHL,30,73,5,.456,80
