playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,.429,NEW,4,31,4,3,0,,1973-74,WHA,43,90,7,.577,78
0,0,NEW,5,28,0,0,0,,1974-75,WHA,40,85,,.582,73
