playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,0,QUE,14,50,0,0,0,,1990-91,NHL,16,46,,.288,80
0,0,QUE,1,14,0,0,0,,1991-92,NHL,3,7,,.194,18
