playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,0,PHI,24,35,0,0,0,,1969-70,NHL,17,58,,.382,76
0,.000,PHI,17,33,4,0,0,,1970-71,NHL,28,73,4,.468,78
0,0,CGS,16,38,0,0,0,,1971-72,NHL,21,58,,.387,75
0,0,VAN,9,47,0,0,0,,1972-73,NHL,22,53,,.340,78
