playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
1,.773,TOR,13,16,2,8,0,Stanley Cup Champions,1950-51,NHL,41,95,11,.679,70
0,.000,TOR,16,25,4,0,0,,1951-52,NHL,29,74,4,.529,70
0,0,TOR,13,30,0,0,0,,1952-53,NHL,27,67,,.479,70
