playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,0,CBJ,4,24,0,0,1,,2003-04,NHL,16,37,,.411,45
0,0,CBJ,0,43,0,0,4,,2005-06,NHL,35,74,,.451,82
0,0,CBJ,0,9,0,0,1,,2006-07,NHL,5,11,,.367,15
0,0,FLA,0,29,0,0,15,,2014-15,NHL,38,91,0,.555,82
0,.333,FLA,0,26,4,2,9,,2015-16,NHL,47,103,6,.628,82
0,0,FLA,0,9,0,0,1,,2016-17,NHL,11,23,0,.548,21
0,0,VEG,0,0,0,0,0,,2017-18,NHL,0,0,0,0,0
