playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,0,DTC,2,21,0,0,0,,1926-27,NHL,10,22,,.333,33
1,.250,TOR,8,13,1,0,0,,1930-31,NHL,21,50,2,.595,42
0,0,TOR,2,3,0,0,0,,1931-32,NHL,0,2,,.200,5
