playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,0,MTM,1,11,0,0,0,,1937-38,NHL,6,13,,.361,18
0,.200,TOR,14,24,4,1,0,,1953-54,NHL,32,78,5,.557,70
0,.000,TOR,22,24,4,0,0,,1954-55,NHL,24,70,4,.500,70
0,.200,TOR,13,33,4,1,0,,1955-56,NHL,24,61,5,.436,70
