playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,.889,WNJ,2,28,1,8,0,WHA Champions,1977-78,WHA,50,102,9,.638,80
0,0,WNJ,6,27,0,0,0,,1978-79,WHA,28,62,,.508,61
