playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,.200,PHR,8,31,4,1,0,,1974-75,WHA,39,86,5,.551,78
0,.400,PHR,6,35,3,2,0,,1975-76,WHA,39,84,5,.525,80
