playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,.429,PHX,7,37,4,3,0,,1996-97,NHL,38,83,7,.506,82
0,0,CGY,13,28,0,0,4,,2000-01,NHL,23,63,,.463,68
