playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,.500,TRA,0,9,1,1,0,Stanley Cup Champions,1917-18,NHL,13,26,2,.591,22
0,0,TRA,0,13,0,0,0,,1918-19,NHL,5,10,,.278,18
