playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,.545,FLA,10,31,10,12,0,Eastern Conference Champions,1995-96,NHL,41,92,22,.561,82
0,.200,FLA,19,28,4,1,0,,1996-97,NHL,35,89,5,.543,82
0,0,FLA,4,12,0,0,0,,1997-98,NHL,7,18,,.391,23
0,0,CBJ,4,22,0,0,1,,2002-03,NHL,15,35,,.417,42
0,0,CBJ,4,21,0,0,3,,2003-04,NHL,9,25,,.338,37
