playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,.500,NYR,11,23,7,7,0,,1980-81,NHL,26,63,14,.525,60
0,.000,NYR,2,22,3,0,0,,1984-85,NHL,11,24,3,.343,35
0,0,PIT,6,26,0,0,0,,1989-90,NHL,22,50,,.463,54
0,.200,PIT,3,10,4,1,0,,1996-97,NHL,7,17,5,.425,20
