playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,0,DET,9,31,0,0,0,,1973-74,NHL,27,63,,.470,67
0,0,DET,12,45,0,0,0,,1974-75,NHL,23,58,,.363,80
0,0,DET,6,29,0,0,0,,1975-76,NHL,19,44,,.407,54
0,0,DET,5,26,0,0,0,,1976-77,NHL,13,31,,.352,44
