playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,0,CBH,10,47,0,0,0,,1950-51,NHL,13,36,,.257,70
0,0,CBH,9,44,0,0,0,,1951-52,NHL,17,43,,.307,70
