playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,0,CGS,2,17,0,0,0,,1973-74,NHL,2,6,,.143,21
0,0,CGS,9,28,0,0,0,,1974-75,NHL,11,31,,.323,48
0,0,CLR,9,32,0,0,0,,1981-82,NHL,15,39,,.348,56
