playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,0,ATL,1,5,0,0,0,,2002-03,NHL,4,9,,.450,10
0,0,ATL,0,34,0,0,8,,2007-08,NHL,34,76,,.500,76
