playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,0,NYI,0,47,0,0,9,,2008-09,NHL,26,61,,.372,82
0,0,NYI,0,37,0,0,11,,2009-10,NHL,34,79,,.482,82
0,0,NYI,0,10,0,0,3,,2010-11,NHL,4,11,,.324,17
