playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,0,BUF,9,19,0,0,0,,1971-72,NHL,8,25,,.347,36
0,.333,BUF,14,27,4,2,0,,1972-73,NHL,37,88,6,.564,78
0,0,BUF,12,34,0,0,0,,1973-74,NHL,32,76,,.487,78
0,0,VNB,2,39,0,0,0,,1974-75,WHA,37,76,,.487,78
0,.500,CGC,4,35,5,5,0,,1975-76,WHA,41,86,10,.538,80
0,0,CGC,7,43,0,0,0,,1976-77,WHA,31,69,,.426,81
0,0,TOR,5,22,0,0,0,,1980-81,NHL,13,31,,.388,40
