playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
3,.750,OTS,4,10,0,3,0,Stanley Cup Champions,1926-27,NHL,30,64,6,.727,44
0,.000,OTS,10,14,2,0,0,,1927-28,NHL,20,50,2,.568,44
0,0,OTS,13,17,0,0,0,,1928-29,NHL,14,41,,.466,44
