playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,.636,PIT,7,33,4,7,0,,1988-89,NHL,40,87,11,.544,80
0,0,PIT,2,14,0,0,0,,1989-90,NHL,10,22,,.423,26
