playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,.667,PIT,0,3,8,16,4,Stanley Cup Champions,2008-09,NHL,18,40,24,.800,25
0,.538,PIT,0,28,6,7,7,,2009-10,NHL,47,101,13,.616,82
0,.429,PIT,0,25,4,3,8,,2010-11,NHL,49,106,7,.646,82
0,.333,PIT,0,25,4,2,6,,2011-12,NHL,51,108,6,.659,82
0,.533,PIT,0,12,7,8,0,,2012-13,NHL,36,72,15,.750,48
0,.538,PIT,0,24,6,7,7,,2013-14,NHL,51,109,13,.665,82
0,0,BUF,0,36,0,0,11,,2015-16,NHL,35,81,0,.494,82
0,0,BUF,0,37,0,0,12,,2016-17,NHL,33,78,0,.476,82
