playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,0,STL,0,15,0,0,4,,2009-10,NHL,23,50,,.595,42
0,0,STL,0,33,0,0,11,,2010-11,NHL,38,87,,.530,82
0,0,STL,0,7,0,0,0,,2011-12,NHL,6,12,,.462,13
