playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,0,MNS,11,30,0,0,0,,1973-74,NHL,20,51,,.418,61
0,0,LAK,5,24,0,0,0,,1981-82,NHL,13,31,,.369,42
