playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,0,DET,0,7,0,0,0,,1979-80,NHL,2,4,,.222,9
0,0,DET,3,14,0,0,0,,1980-81,NHL,3,9,,.225,20
