playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,0,OTT,0,11,0,0,4,,2008-09,NHL,19,42,,.618,34
0,.333,OTT,0,32,4,2,6,,2009-10,NHL,44,94,6,.573,82
0,0,OTT,0,40,0,0,10,,2010-11,NHL,32,74,,.451,82
