playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,0,ATF,5,11,0,0,0,,1974-75,NHL,12,29,,.518,28
0,.000,ATF,12,33,2,0,0,,1975-76,NHL,35,82,2,.513,80
0,.333,ATF,12,34,2,1,0,,1976-77,NHL,34,80,3,.500,80
0,.000,ATF,19,27,2,0,0,,1977-78,NHL,34,87,2,.544,80
0,.000,ATF,8,31,2,0,0,,1978-79,NHL,41,90,2,.563,80
0,0,BOS,13,20,0,0,0,,1979-80,NHL,40,93,,.637,73
