playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,0,MTL,0,34,0,0,6,,2006-07,NHL,42,90,,.549,82
0,.417,MTL,0,25,7,5,10,,2007-08,NHL,47,104,12,.634,82
0,0,MTL,0,24,0,0,7,,2008-09,NHL,35,77,,.583,66
