playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,.333,BOS,14,26,2,1,0,,1974-75,NHL,40,94,3,.588,80
0,.417,BOS,17,15,7,5,0,,1975-76,NHL,48,113,12,.706,80
0,.571,BOS,8,23,6,8,0,,1976-77,NHL,49,106,14,.663,80
0,.667,BOS,11,18,5,10,0,,1977-78,NHL,51,113,15,.706,80
0,.636,BOS,14,23,4,7,0,,1978-79,NHL,43,100,11,.625,80
0,0,CLR,13,48,0,0,0,,1979-80,NHL,19,51,,.319,80
