playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,.400,HSA,4,35,6,4,0,,1972-73,WHA,39,82,10,.526,78
0,.857,HSA,5,25,2,12,0,WHA Champions,1973-74,WHA,48,101,14,.647,78
0,.923,HSA,0,25,1,12,0,WHA Champions,1974-75,WHA,53,106,13,.679,78
0,.471,HSA,0,27,9,8,0,,1975-76,WHA,53,106,17,.663,80
0,.545,HSA,6,24,5,6,0,,1976-77,WHA,50,106,11,.663,80
0,.333,HSA,4,34,4,2,0,,1977-78,WHA,42,88,6,.550,80
0,0,NEW,9,29,0,0,0,,1978-79,WHA,33,75,,.528,71
0,0,PHI,9,23,0,0,0,,1991-92,NHL,24,57,,.509,56
0,0,PHI,11,37,0,0,0,,1992-93,NHL,36,83,,.494,84
