playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,0,BOS,10,43,0,0,0,,1966-67,NHL,17,44,,.314,70
0,.000,BOS,10,27,4,0,0,,1967-68,NHL,37,84,4,.568,74
0,.600,BOS,16,18,4,6,0,,1968-69,NHL,42,100,10,.658,76
0,.857,BOS,19,17,2,12,0,Stanley Cup Champions,1969-70,NHL,40,99,14,.651,76
0,.400,BOS,0,1,6,4,0,,1979-80,NHL,6,12,10,.857,7
0,.400,BOS,3,10,3,2,0,,1984-85,NHL,11,25,5,.521,24
