playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
1,.750,TRS,1,10,0,1,0,Stanley Cup Champions,1921-22,NHL,13,27,2,.563,24
0,0,TRS,0,3,0,0,0,,1922-23,NHL,2,4,,.400,5
