playoff_ties,playoff_win_lose,team,ties,loses,playoff_loses,playoff_wins,overtime_loses,playoff_note,season,leage,wins,points,finishing_position,points_percentage,games_played
0,.500,MNS,15,32,7,7,0,,1967-68,NHL,27,69,14,.466,74
0,0,MNS,9,20,0,0,0,,1968-69,NHL,12,33,,.402,41
0,0,MNS,10,13,0,0,0,,1969-70,NHL,9,28,,.438,32
