year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1975-76,17,0,0,0,0,OMJHL,5,Toronto Marlboros,0
1976-77,18,21,18,20,0,WCHA,34,University of Notre Dame,41
1977-78,19,13,24,13,0,WCHA,38,University of Notre Dame,26
1978-79,20,28,14,22,0,WCHA,35,University of Notre Dame,50
1979-80,21,40,80,31,0,WCHA,40,University of Notre Dame,71
1980-81,22,23,48,14,0,CHL,49,2 Teams,37
1980-81,22,17,36,10,0,CHL,39,Birmingham Bulls,27
1980-81,22,6,12,4,0,CHL,10,Tulsa Oilers,10
1981-82,23,10,64,23,0,CHL,80,Oklahoma City Stars,33
1982-83,24,16,14,10,0,CHL,36,Colorado Flames,26
1983-84,25,23,39,20,0,CHL,54,Colorado Flames,43
