pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,Viry U18,4,0,6,France U18,9,2004-05,15,2
0,Mont-Blanc U18,4,0,14,France U18,3,2005-06,16,10
2,France U18,4,1,6,WJC-18 D1,5,2005-06,16,2
2,Mont-Blanc II U18,1,0,5,France U18,3,2005-06,16,4
18,Mont-Blanc U22,7,0,12,France U22,11,2006-07,17,5
4,Mont-Blanc,2,0,10,France,23,2006-07,17,8
2,France U20,0,-2,1,WJC-20 D1,5,2006-07,17,1
4,France U18,3,-6,5,WJC-18 D1,5,2006-07,17,2
0,Mont-Blanc U22,14,0,26,France U22,15,2007-08,18,12
8,Mont-Blanc,5,0,10,France,20,2007-08,18,5
2,France U20,1,-3,1,WJC-20 D1,5,2007-08,18,0
6,JYP U20,14,-8,26,Jr. A SM-lii,39,2008-09,19,12
0,France U20,7,8,10,WJC-20 D1,5,2008-09,19,3
2,JYP U20,2,3,3,Jr. A SM-lii,2,2009-10,20,1
4,France,2,-3,2,WC,6,2009-10,20,0
12,D Team,6,-1,15,Mestis,44,2009-10,20,9
0,JYP,0,-3,0,Liiga,7,2010-11,21,0
2,France (all),1,-6,1,Internationa,8,2010-11,21,0
2,France,1,-5,1,WC,6,2010-11,21,0
34,D Team,11,-6,21,Mestis,34,2010-11,21,10
6,JYP-Akatemia,4,-5,6,Mestis,9,2011-12,22,2
8,JYP,1,-6,2,Liiga,33,2011-12,22,1
0,France (all),2,0,4,Internationa,10,2011-12,22,2
0,France,2,3,4,WC,6,2011-12,22,2
0,JYP-Akatemia,0,-1,1,Mestis,1,2012-13,23,1
18,JYP,9,3,12,Liiga,44,2012-13,23,3
0,JYP,1,0,2,ET,8,2012-13,23,1
4,France (all),5,0,6,Internationa,21,2012-13,23,1
2,France,0,-6,0,WC,7,2012-13,23,0
0,France,2,2,2,OGQ,3,2012-13,23,0
10,France (all),6,0,7,Internationa,17,2013-14,24,1
2,France,2,0,2,WC,8,2013-14,24,0
0,JYP-Akatemia,0,1,0,Mestis,1,2013-14,24,0
8,JYP,5,-3,6,Liiga,29,2013-14,24,1
4,JYP,1,0,4,ET,8,2013-14,24,3
10,HIFK,8,20,16,Liiga,55,2014-15,25,8
10,HIFK,6,6,6,Champions HL,8,2014-15,25,0
2,France (all),7,0,9,Internationa,12,2014-15,25,2
0,France,3,0,3,WC,7,2014-15,25,0
2,France,3,-9,3,WC,7,2015-16,26,0
6,HIFK,15,22,21,Liiga,48,2015-16,26,6
2,HIFK,2,0,2,Champions HL,6,2015-16,26,0
2,France (all),3,0,3,Internationa,7,2015-16,26,0
2,Albany Devils,8,-2,13,AHL,29,2016-17,27,5
