bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,won,assists,ties,wins,games_played,minutes
0,0,0,0.00,0,0,WHA,0,28,0,0,0,0,0,0,0,0,1975-76,NEW,0,,0,0,0,1,1
0,0,0,3.33,0,51,WHA,0,29,0,46,0,0,0,0,5,.902,1976-77,NEW,0,,0,0,0,2,90
