assists,team,goals,year,games_played,points,pim,age,plus_minus,league
0,Swift Current Broncos,0,1991-92,4,0,0,16,0,WHL
7,Prince Albert Raiders,4,1994-95,15,11,29,19,0,WHL
11,Prince Albert Raiders,4,1995-96,18,15,34,20,0,WHL
2,Grand Rapids Griffins,0,1997-98,3,2,23,22,0,IHL
1,Adirondack Red Wings,0,1998-99,3,1,0,23,0,AHL
4,Florida Everblades,0,2004-05,17,4,6,29,0,ECHL
