pim,team,assists,plus_minus,points,league,games_played,year,age,goals
8,Soviet Union,1,0,4,EJC-A,5,1981-82,17,3
8,Soviet Union,5,0,11,EJC-A,5,1982-83,18,6
4,Dynamo Moscow,5,0,9,USSR,34,1983-84,19,4
4,Soviet Union,7,0,13,WJC-A,7,1983-84,19,6
6,Dynamo Moscow,9,0,14,USSR,34,1984-85,20,5
4,Dynamo Moscow,4,0,10,USSR,31,1985-86,21,6
0,Dynamo Moscow,0,0,0,Super-S,4,1985-86,21,0
8,Dynamo Moscow,4,0,5,USSR,28,1986-87,22,1
6,Dynamo Moscow,7,0,18,USSR,37,1987-88,23,11
18,Dynamo Moscow,8,0,15,USSR,43,1988-89,24,7
8,Spartak Moscow,25,0,42,USSR,48,1989-90,25,17
0,Spartak Moscow,1,0,2,Fr-Tour,1,1989-90,25,1
16,Spartak Moscow,16,0,35,USSR,45,1990-91,26,19
0,Spartak Moscow,2,0,2,Fr-Tour,1,1990-91,26,0
16,Spartak Moscow,14,0,39,CIS,40,1991-92,27,25
0,Russia,2,0,9,Olympics,8,1991-92,27,7
2,Russia,3,0,4,WC-A,6,1991-92,27,1
14,Spartak Moscow,1,0,6,CIS,9,1994-95,30,5
27,Kolner Haie,4,0,4,Germany,8,1995-96,31,0
52,Spartak Moscow,29,0,44,Russia,42,1996-97,32,15
30,Spartak Moscow,17,0,27,Russia,46,1997-98,33,10
