goalie_point_share,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,awards,saves
1.5,0,NHL,7,TOR,420,22,2,0,0,17,0,0,1,0,4,0,0,0,0,0,1960-61,0,2.43,2,[],0
2.1,0,NHL,14,MTL,820,24,5,0,0,42,0,0,4,0,5,0,0,0,0,0,1962-63,0,3.07,2,[],0
3.2,0,NHL,28,NYR,1613,27,14,0,2,94,0,0,4,2,9,2,0,0,0,0,1965-66,0,3.50,2,[],0
0.3,0,NHL,6,NYR,219,28,1,0,0,14,0,0,1,0,0,0,0,0,0,0,1966-67,0,3.84,0,[],0
7.7,0,NHL,52,MNS,2876,29,16,0,0,133,0,0,9,6,22,0,0,0,0,0,1967-68,0,2.77,12,[],0
7.9,0,NHL,64,MNS,3599,30,0,0,0,0,0,0,10,1,18,0,0,0,0,0,1968-69,0,3.30,12,[],0
5.5,0,NHL,50,MNS,2887,31,24,0,0,163,0,0,16,2,9,0,0,0,0,0,1969-70,0,3.39,0,[],0
7.9,0,NHL,40,MNS,2380,32,15,0,1,107,0,0,6,5,19,1,0,0,0,0,1970-71,0,2.70,2,[],0
8.4,0,NHL,43,MNS,2539,33,17,0,0,112,0,0,4,3,20,0,0,0,0,0,1971-72,0,2.65,4,[],0
8.8,0,NHL,47,MNS,2736,34,18,0,0,132,0,0,6,5,21,0,0,0,0,0,1972-73,0,2.89,2,[],0
5.4,0,NHL,40,MNS,2378,35,18,0,0,138,0,0,10,1,12,0,0,0,0,0,1973-74,0,3.48,2,[],0
3.4,0,NHL,37,MNS,2129,36,21,0,0,149,0,0,4,1,11,0,0,0,0,0,1974-75,0,4.20,2,[],0
7.5,0,NHL,47,MNS,2704,37,27,0,0,151,0,0,5,2,13,0,0,0,0,0,1975-76,0,3.35,11,[],0
7.1,0,NHL,47,VAN,2699,38,21,0,1,151,0,0,9,1,17,1,0,0,0,0,1976-77,0,3.36,0,[],0
4.2,0,NHL,46,VAN,2570,39,24,0,0,172,0,0,8,1,10,0,0,0,0,0,1977-78,0,4.02,18,[],0
