pim,team,assists,plus_minus,points,league,games_played,year,age,goals
40,Cumberland Grads,36,0,53,ON-Jr.A,54,2006-07,16,17
14,Cumberland Grads,43,0,61,ON-Jr.A,34,2007-08,17,18
4,Kitchener Rangers,2,-1,2,OHL,13,2007-08,17,0
16,Kitchener Rangers,44,5,64,OHL,56,2008-09,18,20
24,Kitchener Rangers,56,8,80,OHL,65,2009-10,19,24
23,Kitchener Rangers,84,20,108,OHL,67,2010-11,20,24
26,Adirondack Phantoms,41,-9,55,AHL,76,2011-12,21,14
27,Adirondack Phantoms,33,-6,53,AHL,62,2012-13,22,20
7,Trenton Titans,8,-5,10,ECHL,14,2012-13,22,2
42,Adirondack Phantoms,40,-17,64,AHL,70,2013-14,23,24
25,Lehigh Valley Phantoms,30,-11,53,AHL,57,2014-15,24,23
