pim,team,assists,plus_minus,points,league,games_played,year,age,goals
33,Kingston Voyageurs,28,0,46,ON-Jr.A,41,1993-94,15,18
62,Belleville Bulls,55,0,81,OHL,62,1994-95,16,26
6,Canada,4,0,8,U-18,5,1994-95,16,4
74,Belleville Bulls,62,0,115,OHL,64,1995-96,17,53
88,Belleville Bulls,48,0,80,OHL,64,1996-97,18,32
14,Belleville Bulls,31,9,47,OHL,30,1997-98,19,16
6,Indianapolis Ice,1,1,3,IHL,4,1997-98,19,2
81,2 Teams,18,-8,27,AHL,39,1998-99,20,9
74,Portland Pirates,17,-3,26,AHL,30,1998-99,20,9
7,Hamilton Bulldogs,1,-5,1,AHL,9,1998-99,20,0
108,Hamilton Bulldogs,52,-9,74,AHL,58,1999-00,21,22
2,Canada,1,2,3,WC-A,7,2001-02,23,2
138,Mora IK,26,0,37,Sweden,47,2004-05,26,11
