pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,St. Boniface Canadiens,0,0,6,MJHL,4,1955-56,18,6
2,St. Boniface Canadiens,3,0,9,M-Cup,6,1955-56,18,6
2,St. Boniface Canadiens,6,0,10,MJHL,7,1956-57,19,4
2,Peterborough Petes,0,0,3,OHA-Jr.,5,1957-58,20,3
2,Winnipeg Warriors,0,0,5,WHL,7,1958-59,21,5
16,Spokane Comets,9,0,16,WHL,16,1961-62,24,7
4,San Francisco Seals,2,0,8,WHL,11,1963-64,26,6
2,Seattle Totems,1,0,1,WHL,7,1964-65,27,0
0,San Francisco Seals,0,0,0,WHL,3,1965-66,28,0
0,St. Boniface Mohawks,3,0,9,Al-Cup,13,1969-70,32,6
