age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
23,,13.3,1,3,-1,NHL,11,0,1983-84,2,15,2,,1,2,,CGY,5
24,,27.3,2,3,2,NHL,4,1,1984-85,0,11,3,,0,0,,CGY,6
25,,7.1,1,10,-4,NHL,0,0,1985-86,0,56,4,,1,6,,CGY,14
26,,16.7,0,2,0,NHL,5,1,1986-87,0,6,1,,0,0,,CGY,3
27,,29.6,4,1,0,NHL,9,0,1987-88,0,27,8,,2,4,,CGY,9
28,SC,13.3,4,9,8,NHL,0,2,1988-89,1,60,8,,2,4,,CGY,17
