pim,team,assists,plus_minus,points,league,games_played,year,age,goals
44,Kamloops Jr. Oilers,19,0,31,WHL,17,1983-84,20,12
0,Kamloops Jr. Oilers,3,0,6,M-Cup,4,1983-84,20,3
4,New Westminster Bruins,12,0,22,WHL,11,1984-85,21,10
15,Saginaw Generals,3,0,3,IHL,8,1985-86,22,0
0,Nova Scotia Oilers,0,0,0,AHL,3,1986-87,23,0
8,Maine Mariners,7,0,8,AHL,10,1987-88,24,1
0,HC Asiago,8,0,14,Italy,11,1988-89,25,6
6,HC Asiago,5,0,7,Italy,6,1989-90,26,2
0,HC Asiago,2,0,4,Italy,5,1990-91,27,2
2,HC Asiago,9,0,15,Italy,11,1991-92,28,6
0,HC Asiago,6,0,6,Italy,3,1992-93,29,0
8,HC Courmaosta,5,0,8,Italy,6,1993-94,30,3
8,HC Courmaosta,6,0,8,Italy,6,1994-95,31,2
6,Varese Hockey,6,0,8,Italy,8,1995-96,32,2
2,Augsburger Panther,0,0,1,Germany,5,1998-99,35,1
2,Augsburger Panther,1,0,2,Germany,3,1999-00,36,1
