year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1962-63,18,5,26,14,0,SJHL,45,Flin Flon Bombers,19
1963-64,19,8,49,11,0,MJHL,26,Fort Frances Royals,19
1964-65,20,26,90,29,0,MJHL,56,Brandon Wheat Kings,55
1965-66,21,6,40,23,0,CPHL,67,Tulsa Oilers,29
1966-67,22,11,30,17,0,CPHL,60,2 Teams,28
1966-67,22,9,20,11,0,CPHL,38,Omaha Knights,20
1966-67,22,2,10,6,0,CPHL,22,Tulsa Oilers,8
1967-68,23,19,42,37,0,CPHL,69,Tulsa Oilers,56
1968-69,24,34,63,38,0,CHL,72,Tulsa Oilers,72
1969-70,25,33,56,46,0,CHL,72,Tulsa Oilers,79
1970-71,26,2,4,2,0,AHL,7,Rochester Americans,4
