shots_againist,good_start_precentages,ties,saves,minutes,games_played,assists,year,goals,wins,goals_allowed_average,league,games_started,goals_allowed,goals_allowed_precentage,goals_saved_aboved_average,loses,good_starts,saves_percentage,age,goalie_point_share,pim,awards,shutouts,points,bad_start,team
152,0,0,138,312,6,0,2005-06,0,3,2.69,NHL,0,14,0,0,2,0,.908,24,1.0,0,[],1,0,0,MTL
933,.621,3,849,1760,31,0,2008-09,0,10,2.86,NHL,29,84,98,1.38,17,18,.910,27,5.7,0,[],2,0,7,NYI
207,.500,1,191,467,12,0,2009-10,0,3,2.06,NHL,6,16,0,0,2,3,.923,28,1.5,0,[],0,0,1,NJD
12,0,0,10,32,1,0,2011-12,0,0,3.75,NHL,0,2,0,0,0,0,.833,30,0.0,0,[],0,0,0,EDM
59,0,0,52,110,3,0,2012-13,0,1,3.82,NHL,0,7,0,0,0,0,.881,31,0.1,0,[],0,0,0,EDM
18,0,0,14,51,2,0,2015-16,0,0,4.71,NHL,0,4,0,0,1,0,.778,34,-0.2,0,[],0,0,0,NJD
