year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1981-82,16,0,0,0,0,Fin-Jr.,3,HIFK Helsinki Jr.,0
1982-83,17,3,8,1,0,Fin-Jr.,4,HIFK Helsinki Jr.,4
1983-84,18,5,17,3,0,Fin-Jr.,5,HIFK Helsinki Jr.,8
1985-86,20,1,4,0,0,Fin-Jr.,2,HIFK Helsinki Jr.,1
1985-86,20,4,2,6,0,Finland,10,HIFK Helsinki,10
1986-87,21,1,9,5,0,Finland,5,HIFK Helsinki,6
1987-88,22,2,5,1,0,Finland,5,HIFK Helsinki,3
1991-92,26,3,2,4,0,Finland,9,HIFK Helsinki,7
1992-93,27,3,14,3,0,Finland,4,HIFK Helsinki,6
1993-94,28,0,4,2,0,Finland,3,HIFK Helsinki,2
1994-95,29,0,2,0,0,Finland,3,HIFK Helsinki,0
1995-96,30,0,0,2,0,Finland,3,HIFK Helsinki,2
1996-97,31,2,14,8,0,Germany,9,Frankfurt Lions,10
1998-99,33,0,33,2,0,Finland,7,SaiPa Lappeenranta,2
1999-00,34,2,4,2,0,Britain,8,Newcastle Riverkings,4
