year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1981-82,16,9,22,9,0,Fin-Jr.,30,HIFK Helsinki Jr.,18
1982-83,17,24,89,17,0,Fin-Jr.,31,HIFK Helsinki Jr.,41
1982-83,17,3,2,1,0,WJC-A,7,Finland,4
1982-83,17,3,22,1,0,EJC-A,5,Finland,4
1983-84,18,8,14,12,0,Fin-Jr.,11,HIFK Helsinki Jr.,20
1983-84,18,0,6,6,0,Finland,27,HIFK Helsinki,6
1983-84,18,4,8,3,0,WJC-A,7,Finland,7
1984-85,19,1,2,1,0,WJC-A,7,Finland,2
1984-85,19,2,12,4,0,Finland,24,2 Teams,6
1984-85,19,6,12,3,0,Fin-Jr.,7,2 Teams,9
1984-85,19,5,8,2,0,Fin-Jr.,5,HIFK Helsinki Jr.,7
1984-85,19,0,2,1,0,Finland,9,HIFK Helsinki,1
1984-85,19,1,4,1,0,Fin-Jr.,2,Kiekkoreipas Lahti Jr.,2
1984-85,19,2,10,3,0,Finland,15,Kiekkoreipas Lahti,5
1985-86,20,0,4,1,0,Fin-Jr.,1,HIFK Helsinki Jr.,1
1985-86,20,7,19,6,0,Finland,29,HIFK Helsinki,13
1986-87,21,23,82,30,0,Finland,43,HIFK Helsinki,53
1986-87,21,0,6,1,0,Nat-Tm,17,Finland,1
1986-87,21,2,10,0,0,WEC-A,8,Finland,2
1987-88,22,0,2,0,0,Can-Cup,4,Finland,0
1987-88,22,21,68,20,0,Finland,44,HIFK Helsinki,41
1987-88,22,5,18,2,0,Nat-Tm,22,Finland,7
1987-88,22,2,10,5,0,Olympics,8,Finland,7
1988-89,23,0,2,0,0,Nat-Tm,1,Finland,0
1988-89,23,0,10,2,0,WEC-A,9,Finland,2
1989-90,24,4,4,13,0,AHL,26,Halifax Citadels,17
1990-91,25,0,2,2,0,AHL,5,Halifax Citadels,2
1990-91,25,12,86,21,0,Austria,26,Klagenfurter AC,33
1991-92,26,0,6,0,0,Can-Cup,6,Finland,0
1991-92,26,14,64,23,0,Finland,43,HIFK Helsinki,37
1991-92,26,0,8,1,0,Nat-Tm,8,Finland,1
1992-93,27,7,64,23,0,Finland,47,HIFK Helsinki,30
1993-94,28,13,113,24,0,Finland,47,HIFK Helsinki,37
1994-95,29,14,50,29,0,Finland,50,HIFK Helsinki,43
1995-96,30,13,88,30,0,Finland,50,HIFK Helsinki,43
1995-96,30,1,0,0,0,Nat-Tm,2,Finland,1
1996-97,31,13,44,23,0,Germany,48,Frankfurt Lions,36
1997-98,32,6,16,16,0,Alpenliga,21,Klagenfurter AC,22
1997-98,32,7,30,11,0,Austria,28,Klagenfurter AC,18
1998-99,33,3,26,9,0,Finland,32,SaiPa Lappeenranta,12
1999-00,34,0,0,1,0,BH-Cup,2,Newcastle Riverkings,1
1999-00,34,14,51,28,0,Britain,41,Newcastle Riverkings,42
