even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
0,0,CBH,0,0,22,0,,NHL,0,0,,1960-61,1,0,SC,0,0,0
0,2,CBH,0,2,24,0,,NHL,0,12,,1962-63,6,0.0,,0,2,-6
0,1,CBH,0,15,25,0,,NHL,0,2,,1963-64,7,0.0,,0,1,-2
0,0,NYR,0,2,28,0,,NHL,0,8,,1966-67,4,0.0,,0,0,-7
0,0,NYR,0,0,29,0,,NHL,0,0,,1967-68,2,0,,0,0,0
0,0,PHI,0,0,34,0,,NHL,0,0,,1972-73,8,0,,0,0,1
0,0,CLC,0,16,35,0,,WHA,0,0,,1973-74,5,0,,0,0,0
0,2,CLC,0,2,36,0,,WHA,0,0,,1974-75,5,0,,0,2,0
