assists,team,goals,year,games_played,points,pim,age,plus_minus,league
2,St. Catharines Teepees,2,1955-56,43,4,23,17,0,OHA-Jr.
9,St. Catharines Teepees,5,1956-57,49,14,83,18,0,OHA-Jr.
0,Buffalo Bisons,0,1956-57,1,0,0,18,0,AHL
26,St. Catharines Teepees,13,1957-58,52,39,160,19,0,OHA-Jr.
30,St. Catharines Teepees,8,1958-59,49,38,115,20,0,OHA-Jr.
1,Buffalo Bisons,0,1958-59,1,1,0,20,0,AHL
13,Buffalo Bisons,1,1959-60,64,14,48,21,0,AHL
18,Buffalo Bisons,0,1960-61,72,18,40,22,0,AHL
16,Buffalo Bisons,2,1961-62,50,18,43,23,0,AHL
12,St. Louis Braves,7,1964-65,29,19,19,26,0,CPHL
