league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,21,0,23,0,12,0,,BOS,[],0,2,10,0,2,0,1964-65,,0,16,0,0
NHL,68,1,24,0,19,0,,BOS,[],0,2,17,0,2,0,1965-66,,0,75,0,0
NHL,64,0,25,0,9,0,,BOS,[],0,2,7,0,2,0,1966-67,,0,43,0,0
NHL,66,0,26,86,21,7,,MNS,[],4.7,2,17,-23,4,0,1967-68,,2,63,0,10
NHL,71,0,27,127,29,9,,PIT,[],7.1,6,20,-26,9,2,1968-69,,1,62,0,11
NHL,68,0,28,155,33,14,,PIT,[],5.2,3,25,-12,8,0,1969-70,,5,49,0,11
NHL,78,0,29,149,26,10,,PIT,[],2.7,2,22,8,4,0,1970-71,,2,30,0,12
NHL,67,0,30,55,9,5,,TOT,[],1.8,0,8,-27,1,0,1971-72,,1,14,0,3
NHL,31,0,30,36,5,3,,PIT,[],2.8,0,4,-19,1,0,1971-72,,1,8,0,1
NHL,36,0,30,19,4,2,,LAK,[],0.0,0,4,-8,0,0,1971-72,,0,6,0,2
WHA,62,0,31,0,6,0,,WNJ,[],0,2,4,0,2,0,1972-73,,0,47,0,0
WHA,72,1,32,0,34,0,,WNJ,[],0,5,28,0,6,0,1973-74,,1,43,0,0
WHA,66,0,33,41,12,0,,TOT,[],0.0,0,12,-29,0,0,1974-75,,0,36,0,0
WHA,24,0,33,11,4,0,,WNJ,[],0.0,0,4,-3,0,0,1974-75,,0,8,0,0
WHA,42,0,33,30,8,0,,INR,[],0.0,0,8,-26,0,0,1974-75,,0,28,0,0
WHA,42,0,34,23,8,0,,INR,[],4.3,1,7,0,1,0,1975-76,,0,14,0,0
