pim,team,assists,plus_minus,points,league,games_played,year,age,goals
10,Boston College Eagles,15,0,20,H-East,43,1998-99,19,5
16,Boston College Eagles,13,0,23,H-East,42,1999-00,20,10
28,Boston College Eagles,22,0,36,H-East,43,2000-01,21,14
14,Boston College Eagles,24,0,35,H-East,38,2001-02,22,11
8,Manchester Monarchs,11,0,15,AHL,47,2002-03,23,4
6,Reading Royals,23,0,30,ECHL,38,2002-03,23,7
16,Manchester Monarchs,14,0,20,AHL,80,2003-04,24,6
21,Manchester Monarchs,16,0,24,AHL,69,2004-05,25,8
17,Manchester Monarchs,6,10,11,AHL,19,2005-06,26,5
27,Manchester Monarchs,10,10,14,AHL,35,2006-07,27,4
14,Manchester Monarchs,1,-7,4,AHL,23,2007-08,28,3
30,Dynamo Minsk,4,0,5,KHL,46,2008-09,29,1
45,Iserlohn Roosters,9,0,15,Germany,39,2009-10,30,6
39,Iserlohn Roosters,14,0,19,Germany,49,2010-11,31,5
30,Iserlohn Roosters,17,0,28,Germany,48,2011-12,32,11
