pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,Sherwood Park Squires Minor Mdgt,1,0,2,AMMHL,8,2011-12,14,1
4,Team Northeast,1,0,4,Alberta Cup,5,2011-12,14,3
34,Sherwood Park Kings Midget AAA,8,0,11,AMHL,32,2012-13,15,3
29,Prince Albert Raiders,10,-5,10,WHL,51,2013-14,16,0
4,Canada Pacific U17,1,0,1,WHC-17,6,2013-14,16,0
36,Prince Albert Raiders,27,-6,32,WHL,72,2014-15,17,5
0,WHL All-Stars,0,1,0,Jr Super Ser,2,2015-16,18,0
0,Rochester Americans,3,0,4,AHL,6,2015-16,18,1
53,Prince Albert Raiders,18,-5,28,WHL,63,2015-16,18,10
32,2 Teams,18,13,33,WHL,47,2016-17,19,15
0,WHL All-Stars,0,-1,0,Jr Super Ser,2,2016-17,19,0
2,Rochester Americans,1,-3,2,AHL,6,2016-17,19,1
10,Prince Albert Raiders,2,-4,4,WHL,15,2016-17,19,2
22,Prince George Cougars,16,17,29,WHL,32,2016-17,19,13
