assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
55,2,26,26,,4.8,0.7,18,,25,C,5.5,29,WIN,/players/h/hawerda01.html,1,60,8,-11,Dale Hawerchuk,12.3,1990,81,0,79,211
42,3,32,22,,4.7,1.1,18,,8,RW,5.8,33,WIN,/players/e/elynupa01.html,1,83,14,2,Pat Elynuik,24.2,1990,74,0,80,132
48,3,18,29,,4.1,0.8,13,,20,C,4.9,27,WIN,/players/s/steenth01.html,1,35,5,2,Thomas Steen,14.0,1990,66,0,53,129
34,5,22,29,,2.7,1.2,19,,4,LW,3.8,29,WIN,/players/a/ashtobr01.html,1,37,3,4,Brent Ashton,13.2,1990,56,0,79,167
46,0,9,23,,3.1,3.9,6,,21,D,7.0,22,WIN,/players/o/olausfr01.html,3,32,3,-1,Fredrik Olausson,6.1,1990,55,0,77,147
26,2,25,23,,2.5,1.0,17,,5,C,3.5,20,WIN,/players/m/mcllwda01.html,1,60,1,-1,Dave McLlwain,13.9,1990,51,7,80,180
18,1,32,30,,2.9,1.1,27,,2,LW,4.0,16,WIN,/players/f/fentopa01.html,0,40,4,2,Paul Fenton,21.1,1990,50,1,80,152
24,6,25,32,,2.4,1.5,23,,3,LW,3.8,19,WIN,/players/s/smaildo01.html,2,63,1,15,Doug Smail,15.2,1990,49,1,79,165
30,6,18,28,,2.1,0.8,11,,8,RW,2.9,22,WIN,/players/p/paslagr01.html,0,14,7,-4,Greg Paslawski,14.8,1990,48,0,71,122
29,1,17,25,,3.1,3.1,9,,9,D,6.2,18,WIN,/players/e/elletda01.html,2,96,8,-15,Dave Ellett,8.3,1990,46,0,77,205
32,1,11,21,,2.4,3.8,10,,12,D,6.2,19,WIN,/players/n/nummite01.html,1,20,1,-4,Teppo Numminen,10.5,1990,43,0,79,105
26,0,2,29,,0.7,4.2,1,,2,D,4.9,24,WIN,/players/m/manthmo01.html,0,28,0,8,Moe Mantha,1.8,1990,28,1,73,114
17,1,10,29,,0.2,0.6,6,,0,C,0.7,17,WIN,/players/b/boschla01.html,0,103,3,-11,Laurie Boschman,11.5,1990,27,1,66,87
8,1,10,26,,1.0,0.6,7,,2,LW,1.6,5,WIN,/players/e/evansdo01.html,1,33,2,7,Doug Evans,27.8,1990,18,1,27,36
15,0,3,33,,0.5,3.2,1,,3,D,3.6,12,WIN,/players/c/carlyra01.html,0,50,2,8,Randy Carlyle,3.3,1990,18,0,53,92
9,1,8,28,,-0.3,0.6,7,,0,LW,0.3,9,WIN,/players/k/kumpema01.html,0,21,0,-5,Mark Kumpel,10.8,1990,17,1,56,74
10,1,7,26,,0.1,0.7,6,,2,RW,0.8,8,WIN,/players/m/macdepa01.html,0,100,1,4,Paul MacDermid,14.6,1990,17,0,44,48
6,0,9,30,,-0.1,0.4,8,,0,LW,0.3,5,WIN,/players/s/sykesph01.html,1,26,0,-8,Phil Sykes,18.0,1990,15,1,48,50
6,1,5,28,,0.1,0.2,3,,2,LW,0.3,4,WIN,/players/c/cunnera01.html,0,34,2,-7,Randy Cunneyworth,9.8,1990,11,0,28,51
6,1,3,26,,-0.1,3.6,3,,0,D,3.5,6,WIN,/players/t/taglipe01.html,0,136,0,20,Peter Taglianetti,5.3,1990,9,0,49,57
3,0,3,27,,-1.5,0.8,3,,0,RW,-0.7,3,WIN,/players/d/donnego01.html,0,222,0,3,Gord Donnelly,7.0,1990,6,0,55,43
4,0,0,26,,-0.9,2.2,0,,0,D,1.3,3,WIN,/players/c/cronish01.html,1,243,0,-16,Shawn Cronin,0.0,1990,4,0,61,30
2,0,1,24,,0.1,0.5,1,,0,D,0.6,2,WIN,/players/b/berrybr01.html,0,6,0,-2,Brad Berry,14.3,1990,3,0,12,7
2,1,1,23,,-0.1,0.0,1,,0,LW,-0.1,2,WIN,/players/h/hughebr02.html,0,33,0,-4,Brent Hughes,14.3,1990,3,0,11,7
1,0,1,23,,0.1,0.0,1,,0,RW,0.1,1,WIN,/players/c/coleda01.html,0,0,0,-1,Danton Cole,50.0,1990,2,0,2,2
2,0,0,25,,0.0,0.0,0,,0,G,6.1,0,WIN,/players/e/essenbo01.html,0,0,0,0,Bob Essensa,,1990,2,0,36,0
2,0,0,20,,0.0,0.4,0,,0,D,0.4,2,WIN,/players/m/marchbr02.html,0,28,0,0,Bryan Marchment,0.0,1990,2,0,7,5
2,0,0,25,,-0.2,0.0,0,,0,C,-0.2,2,WIN,/players/m/mcreybr01.html,0,4,0,-4,Brian McReynolds,0.0,1990,2,0,9,11
1,0,0,24,,0.0,0.0,0,,0,G,3.1,0,WIN,/players/b/berthda01.html,0,6,0,0,Daniel Berthiaume,,1990,1,0,24,0
1,0,0,25,,0.0,0.2,0,,0,D,0.2,1,WIN,/players/f/flichto01.html,0,2,0,0,Todd Flichel,0.0,1990,1,0,3,1
0,0,0,22,,0.0,0.0,0,,0,G,3.7,0,WIN,/players/b/beaurst01.html,0,4,0,0,Stephane Beauregard,,1990,0,0,19,0
0,0,0,23,,0.0,0.0,0,,0,G,0.2,0,WIN,/players/d/drapeto01.html,0,0,0,0,Tom Draper,,1990,0,0,6,0
0,0,0,24,,-0.1,0.0,0,,0,LW,-0.1,0,WIN,/players/j/jonesbr01.html,0,0,0,-2,Brad Jones,,1990,0,0,2,0
