even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
1,3,MTL,1,0,22,0,,NHL,0,7,102,2005-06,6,14.3,,0,4,-3
3,2,MTL,3,2,24,0,60,NHL,0,34,221,2007-08,12,8.8,,0,5,1
2,0,MTL,2,2,25,0,19,NHL,0,8,70,2008-09,4,25.0,,0,2,-1
3,4,VAN,4,2,27,3,90,NHL,0,49,429,2010-11,0,8.2,,1,8,1
0,0,VAN,0,2,28,0,17,NHL,0,11,78,2011-12,5,0.0,,0,0,-3
0,0,VAN,0,0,29,0,14,NHL,0,5,67,2012-13,4,0.0,,0,0,-2
0,1,VAN,1,2,31,1,29,NHL,0,15,100,2014-15,6,6.7,,1,2,0
