year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1913-14,20,15,0,0,0,MCHL,7,Moncton CNR Machinists,15
1913-14,20,0,0,0,0,MPHL,1,Halifax Socials,0
1914-15,21,4,0,0,0,MCHL,4,Moncton CNR Machinists,4
1915-16,22,2,0,0,0,Exhib.,1,Moncton St. Bernard\'s,2
1916-17,23,7,0,0,0,Exhib.,2,Moncton St. Bernard\'s,7
1918-19,25,3,0,0,0,Exhib.,1,Moncton Victorias,3
1919-20,26,8,4,3,0,ENBHL,6,Moncton Victorias,11
1920-21,27,18,6,0,0,MIAHL,9,Moncton Victorias,18
1921-22,28,24,36,0,0,MIAHL,13,Moncton Victorias,24
1922-23,29,18,39,0,0,MIAHL,12,Moncton Victorias,18
1923-24,30,12,19,0,0,MIAHL,16,Moncton Victorias,12
1924-25,31,7,2,0,0,MIAHL,3,Moncton Victorias,7
1926-27,33,0,0,0,0,Can-Am,1,Providence Reds,0
1928-29,35,7,16,3,0,SNBHL,12,Moncton Atlantics,10
1929-30,36,1,2,0,0,SNBHL,1,Moncton Atlantics,1
1930-31,37,0,2,0,0,SNBHL,2,Moncton Victorias,0
