year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1953-54,17,8,20,6,0,SJHL,46,Humboldt Indians,14
1954-55,18,6,8,9,0,SJHL,47,Humboldt Indians,15
1955-56,19,22,27,35,0,SJHL,45,Humboldt Indians,57
1955-56,19,1,6,0,0,WHL,3,Victoria Cougars,1
1956-57,20,6,72,10,0,WHL,66,Victoria Cougars,16
1957-58,21,7,23,9,0,WHL,33,Victoria Cougars,16
1957-58,21,1,8,9,0,AHL,35,Springfield Indians,10
1958-59,22,12,24,17,0,AHL,37,Providence Reds,29
1960-61,24,13,80,16,0,WHL,54,Portland Buckaroos,29
1961-62,25,8,33,11,0,AHL,25,Providence Reds,19
1962-63,26,22,56,24,0,AHL,52,Providence Reds,46
1963-64,27,12,43,30,0,AHL,60,Providence Reds,42
1964-65,28,7,48,10,0,WHL,52,Portland Buckaroos,17
1965-66,29,18,57,23,0,WHL,72,Portland Buckaroos,41
1966-67,30,18,43,17,0,WHL,60,Portland Buckaroos,35
1967-68,31,21,48,20,0,WHL,72,Portland Buckaroos,41
1968-69,32,8,50,18,0,WHL,72,Portland Buckaroos,26
1969-70,33,6,44,17,0,WHL,72,Portland Buckaroos,23
1970-71,34,6,28,15,0,WHL,60,Portland Buckaroos,21
1971-72,35,15,32,21,0,WHL,54,Portland Buckaroos,36
1972-73,36,5,42,14,0,WHL,71,Portland Buckaroos,19
