league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,41,1,23,33,8,0,,BUF,[],12.1,3,4,-11,4,1,1970-71,,0,8,0,4
NHL,56,0,24,59,15,0,,TOT,[],10.2,6,9,-20,6,0,1971-72,,0,46,0,9
NHL,52,0,24,56,15,0,,BUF,[],10.7,6,9,-19,6,0,1971-72,,0,44,0,9
NHL,4,0,24,3,0,0,,STL,[],0.0,0,0,-1,0,0,1971-72,,0,2,0,0
NHL,37,0,25,39,8,0,,STL,[],7.7,3,5,-13,3,0,1972-73,,0,31,0,5
WHA,68,3,27,106,20,0,,MFS,[],9.4,10,10,-9,10,0,1974-75,,0,42,0,0
