bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,QAAA,5,Montreal L\'est Cantonniers,333,16,4,0,0,19,0,0,0,0,1,0,0,0,0,0,1988-89,0,3.42,0,0
0,QMJHL,3,Trois-Rivieres Draveurs,132,17,1,0,0,8,0,0,0,0,1,0,0,0,0,0,1989-90,0,3.64,0,0
0,QMJHL,5,Trois-Rivieres Draveurs,233,18,3,0,0,19,0,0,0,0,1,0,0,0,0,0,1990-91,0,4.89,0,0
0,QMJHL,15,Trois-Rivieres Draveurs,791,19,3,0,0,33,0,0,0,1,10,0,0,0,0,0,1991-92,0,2.50,0,0
0,QMJHL,10,Hull Olympiques,518,20,3,0,0,24,0,0,0,1,6,0,0,0,0,0,1992-93,0,2.78,0,0
0,ColHL,8,Thunder Bay Senators,493,21,1,0,0,18,0,0,0,2,7,0,0,0,0,0,1993-94,0,2.19,0,0
0,AHL,8,Cornwall Aces,471,23,5,0,0,21,0,0,0,1,3,0,0,0,0,0,1995-96,0,2.68,0,0
0,AHL,23,Hershey Bears,1364,24,8,0,0,59,0,0,0,1,14,0,0,0,0,0,1996-97,0,2.60,0,0
0,AHL,7,Hamilton Bulldogs,413,25,4,0,0,20,0,0,0,0,3,0,0,0,0,0,1997-98,0,2.91,0,0
0,AHL,7,Hartford Wolf Pack,447,26,4,0,0,22,0,0,0,0,3,0,0,0,0,.911,1998-99,248,2.95,2,226
0,AHL,22,Hartford Wolf Pack,1320,27,7,0,2,48,0,0,0,3,15,2,0,0,0,.935,1999-00,738,2.18,14,690
0,AHL,5,Syracuse Crunch,323,28,3,0,1,18,0,0,0,0,2,1,0,0,0,.920,2000-01,225,3.34,2,207
0,AHL,10,Syracuse Crunch,596,29,4,0,1,19,0,0,0,2,6,1,0,0,0,.939,2001-02,312,1.91,6,293
0,Germany,5,Augsburger Panther,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004-05,0,0,4,0
0,Germany,4,Nurnberg Ice Tigers,220,33,0,0,0,17,0,0,0,0,0,0,0,0,0,0,2005-06,0,4.64,0,0
0,Germany,13,Sinupret Ice Tigers Nurnberg,827,34,0,0,1,38,0,0,0,2,0,1,0,0,0,0,2006-07,0,2.76,4,0
